id_cliente,nome,cpf,data_nascimento,renda_mensal,regiao,data_carga
566,Anna Liz Sales,5319276877,1975-02-11,9990.99,SUL,2025-03-28 18:36:55
567,Esther Carvalho,59076412316,1977-02-26,14889.45,CENTRO-OESTE,2025-03-28 18:36:55
568,Ana Beatriz Rocha,47260319534,1952-06-16,18563.53,NORDESTE,2025-03-28 18:36:55
569,Agatha Machado,13608925759,1989-09-12,9013.49,SUL,2025-03-28 18:36:55
570,Maria Vitória Barbosa,35109684766,1957-02-25,10010.07,SUDESTE,2025-03-28 18:36:55
571,Davi Lucca Martins,14987206501,1983-05-23,17046.44,NORDESTE,2025-03-28 18:36:55
572,Vitória Nascimento,24960573180,1997-02-27,10926.26,NORTE,2025-03-28 18:36:55
573,Lunna Jesus,78649320538,1992-05-02,13353.18,CENTRO-OESTE,2025-03-28 18:36:55
574,Mariana Carvalho,38401965233,1985-07-28,11652.87,SUL,2025-03-28 18:36:55
575,Otto Macedo,90178243523,1983-03-15,2462.11,SUL,2025-03-28 18:36:55
576,Maria Sophia Lopes,7896214369,1946-10-26,11075.04,NORDESTE,2025-03-28 18:36:55
577,Milena Leão,62359140752,1990-08-28,14770.57,SUDESTE,2025-03-28 18:36:55
578,Luísa Pacheco,58963701212,1999-02-16,11876.13,NORTE,2025-03-28 18:36:55
579,Sr. Henry Gabriel Araújo,45179682002,2006-11-13,11229.63,NORTE,2025-03-28 18:36:55
580,Davi Miguel Novais,40173286526,1964-10-08,15019.26,NORTE,2025-03-28 18:36:55
581,Sr. Apollo Martins,46283095151,1968-05-08,17833.58,NORDESTE,2025-03-28 18:36:55
582,Maria Júlia Da Rocha,58130927659,1965-01-05,17656.64,NORDESTE,2025-03-28 18:36:55
583,Srta. Maya Jesus,71345926006,1966-03-29,1463.61,NORDESTE,2025-03-28 18:36:55
584,Gabriela Barros,78291563446,1998-11-18,19816.48,CENTRO-OESTE,2025-03-28 18:36:55
585,Felipe Porto,6172358995,1958-01-24,17619.33,SUL,2025-03-28 18:36:55
586,Juliana Machado,51084369206,1962-10-04,8295.31,CENTRO-OESTE,2025-03-28 18:36:55
587,Sr. Rhavi Monteiro,26105983433,1960-02-08,2330.56,SUDESTE,2025-03-28 18:36:55
588,Luara Almeida,58946173084,1971-03-30,2000.99,NORTE,2025-03-28 18:36:55
589,Sra. Maria Clara Pacheco,89306541775,1985-04-22,8636.69,SUL,2025-03-28 18:36:55
590,João Jesus,93852017432,1978-08-04,10115.85,SUDESTE,2025-03-28 18:36:55
591,Sophia Ramos,63509147839,1946-01-14,19697.59,NORDESTE,2025-03-28 18:36:55
592,Gael Farias,98123745664,1987-03-14,2742.29,SUDESTE,2025-03-28 18:36:55
593,Bento Nascimento,49031285714,1948-09-06,15014.06,NORTE,2025-03-28 18:36:55
594,Luana Barbosa,80597214611,2005-04-21,3099.01,NORDESTE,2025-03-28 18:36:55
595,Cecília Martins,59632047125,1949-03-05,6629.85,SUL,2025-03-28 18:36:55
596,Ágatha Aparecida,89746512030,2001-09-09,1799.77,NORTE,2025-03-28 18:36:55
597,Vinícius Jesus,61847502326,1980-01-22,18296.44,NORTE,2025-03-28 18:36:55
598,Melissa Aparecida,49238576092,2002-02-11,3079.88,NORTE,2025-03-28 18:36:55
599,Enzo Sampaio,10854263942,1964-07-19,13913.3,SUDESTE,2025-03-28 18:36:55
600,Matteo Santos,93650741857,1974-05-06,19171.9,SUL,2025-03-28 18:36:55
601,Vitor Da Conceição,35491620734,1967-12-13,15940.56,CENTRO-OESTE,2025-03-28 18:36:55
602,Otto Campos,95634728029,1963-06-01,12182.53,CENTRO-OESTE,2025-03-28 18:36:55
603,Théo Silveira,54329076152,1976-01-30,18170.76,NORDESTE,2025-03-28 18:36:55
604,Sra. Emanuelly Costela,23450896792,1990-04-26,4173.64,SUDESTE,2025-03-28 18:36:55
605,Rodrigo Pereira,76418092511,1995-01-30,2234.74,SUDESTE,2025-03-28 18:36:55
606,Ana Luiza Teixeira,87694230169,1959-11-24,16918.69,SUL,2025-03-28 18:36:55
607,Julia Albuquerque,10372648940,1948-07-29,16782.21,NORDESTE,2025-03-28 18:36:55
608,Ayla Da Mata,78264391591,1958-10-16,1891.96,NORTE,2025-03-28 18:36:55
609,Cauê Pereira,34597810684,1983-09-23,5189.24,NORTE,2025-03-28 18:36:55
610,Emilly Camargo,7621598476,1956-06-17,19188.13,SUL,2025-03-28 18:36:55
611,Sr. Breno Rodrigues,89573264137,1968-04-27,2099.01,NORTE,2025-03-28 18:36:55
612,Agatha Albuquerque,95013268702,1953-02-08,10846.95,SUDESTE,2025-03-28 18:36:55
613,Maria Liz Duarte,28947351032,1986-11-12,19903.25,SUL,2025-03-28 18:36:55
614,Daniel Ramos,36450798238,1964-02-07,5944.43,CENTRO-OESTE,2025-03-28 18:36:55
615,Bruna Costela,64301589775,1958-08-07,15406.53,NORTE,2025-03-28 18:36:55
616,Elisa Viana,19630854775,1994-06-03,3924.02,CENTRO-OESTE,2025-03-28 18:36:55
617,Pedro Miguel Gonçalves,38105694700,1956-02-02,5264.37,SUL,2025-03-28 18:36:55
618,Sra. Luana Da Conceição,2578164371,2001-08-16,11202.51,NORTE,2025-03-28 18:36:55
619,Caroline Rezende,63481205708,1990-11-15,18003.51,SUL,2025-03-28 18:36:55
620,Isabela Siqueira,7654283180,1975-12-27,2738.25,NORTE,2025-03-28 18:36:55
621,Bella Rodrigues,71083295497,2006-11-19,8432.23,CENTRO-OESTE,2025-03-28 18:36:55
622,Ísis Araújo,93261478519,1975-09-23,3460.78,NORTE,2025-03-28 18:36:55
623,Maria Júlia Castro,70239864565,1994-08-14,1843.16,NORDESTE,2025-03-28 18:36:55
624,Arthur Gabriel Barros,80354926160,1990-10-20,17380.42,NORTE,2025-03-28 18:36:55
625,Elisa Lima,90673548139,1949-03-01,7251.98,NORTE,2025-03-28 18:36:55
626,João Gabriel Guerra,14769508301,2002-06-10,11466.29,CENTRO-OESTE,2025-03-28 18:36:55
627,Yago Novaes,29457306856,1964-02-25,6346.43,SUDESTE,2025-03-28 18:36:55
628,Stella Machado,76305421862,2002-03-30,8081.08,CENTRO-OESTE,2025-03-28 18:36:55
629,Eduarda Souza,49285107397,1990-10-12,14744.98,NORDESTE,2025-03-28 18:36:55
630,Ana Lívia Fogaça,23918056759,1946-12-12,11119.45,SUL,2025-03-28 18:36:55
631,Aurora Moura,59178623030,1962-03-28,5183.48,SUL,2025-03-28 18:36:55
632,Isabel Moreira,4782136544,2006-08-10,17995.12,SUL,2025-03-28 18:36:55
633,Bárbara Pastor,39584201760,1949-06-05,17172.93,SUL,2025-03-28 18:36:55
634,Antonella Nogueira,74639285191,1970-02-04,10131.14,SUL,2025-03-28 18:36:55
635,Heloisa Silveira,90125463898,1950-05-21,18223.76,CENTRO-OESTE,2025-03-28 18:36:55
636,Melina Moreira,56417908267,1971-08-28,7608.37,NORDESTE,2025-03-28 18:36:55
637,Dr. Samuel Cirino,43792108631,1977-01-07,11331.8,SUL,2025-03-28 18:36:55
638,Leonardo Da Luz,80645231762,1947-12-22,6073.54,CENTRO-OESTE,2025-03-28 18:36:55
639,Melissa Cavalcanti,65832917030,1986-09-30,17495.06,SUDESTE,2025-03-28 18:36:55
640,João Pedro Da Luz,46350721934,1999-11-15,17161.05,CENTRO-OESTE,2025-03-28 18:36:55
641,Gael Jesus,23546708938,1987-09-07,4047.6,SUL,2025-03-28 18:36:55
642,Luiz Miguel Vieira,38094621524,2004-10-18,16903.25,NORTE,2025-03-28 18:36:55
643,Emanuel Cirino,30798642122,1991-04-23,18671.72,SUDESTE,2025-03-28 18:36:55
644,Dra. Maria Cecília Ramos,76532410853,1978-12-24,12753.62,SUDESTE,2025-03-28 18:36:55
645,Luiz Otávio Sampaio,68571249300,1978-08-12,4013.5,CENTRO-OESTE,2025-03-28 18:36:55
646,Theo Da Luz,76318249087,1993-01-27,19264.99,NORTE,2025-03-28 18:36:55
647,João Felipe Moreira,27056149316,1948-04-01,1555.7,NORDESTE,2025-03-28 18:36:55
648,Leonardo Santos,90358176212,1996-11-07,3448.53,CENTRO-OESTE,2025-03-28 18:36:55
649,Sra. Maria Julia Camargo,45028937656,1962-09-04,5343.88,NORDESTE,2025-03-28 18:36:55
650,Liz Campos,20165374934,1960-01-23,16541.37,SUL,2025-03-28 18:36:55
651,Gustavo Henrique Santos,20865379483,1950-09-24,10641.89,NORDESTE,2025-03-28 18:36:55
652,Maria Luiza Rodrigues,58129673002,1979-11-08,6453.72,CENTRO-OESTE,2025-03-28 18:36:55
653,Giovanna Da Mota,50423769170,1956-06-06,19642.54,NORTE,2025-03-28 18:36:55
654,Sra. Rafaela Ribeiro,62943508160,1973-02-18,3201.03,NORDESTE,2025-03-28 18:36:55
655,Rafaela Siqueira,68237190440,1964-10-13,13046.11,SUL,2025-03-28 18:36:55
656,Sra. Maria Fernanda Da Costa,24819670387,1994-09-04,15817.06,CENTRO-OESTE,2025-03-28 18:36:55
657,Pietro Guerra,58641702326,1962-06-19,15459.53,NORDESTE,2025-03-28 18:36:55
658,Luigi Sampaio,50761498320,1946-01-25,9212.57,NORDESTE,2025-03-28 18:36:55
659,Sr. Benício Cunha,4172369561,1978-06-22,7495.57,SUDESTE,2025-03-28 18:36:55
660,Davi Lucca Da Mota,10487623940,1976-12-13,4410.45,SUL,2025-03-28 18:36:55
661,Natália Lopes,49603528170,1983-12-16,2947.68,SUDESTE,2025-03-28 18:36:55
662,Mariane Câmara,15796382446,1978-03-31,4301.32,SUDESTE,2025-03-28 18:36:55
663,Enrico Azevedo,97241035879,1979-12-30,2288.9,CENTRO-OESTE,2025-03-28 18:36:55
664,Erick Rocha,54631892005,1965-07-16,4161.17,SUDESTE,2025-03-28 18:36:55
665,Mathias Araújo,12769304887,1970-04-24,2279.66,NORDESTE,2025-03-28 18:36:55
666,Stella Fonseca,32075891621,1975-10-31,9997.9,NORDESTE,2025-03-28 18:36:55
667,Ana Lívia Brito,62097315461,1951-08-08,2419.19,NORDESTE,2025-03-28 18:36:55
668,Levi Sá,60243915799,1989-05-09,17559.2,SUL,2025-03-28 18:36:55
669,Luan Freitas,18639072469,1946-10-05,9473.21,CENTRO-OESTE,2025-03-28 18:36:55
670,Luna Novais,62185479067,1986-03-20,3471.64,SUL,2025-03-28 18:36:55
671,Rael Aragão,37518206471,1968-01-04,8288.63,SUL,2025-03-28 18:36:55
672,Antony Caldeira,85402913633,1969-04-15,1420.35,CENTRO-OESTE,2025-03-28 18:36:55
673,Antônio Gomes,94857360292,1953-07-25,5797.67,NORDESTE,2025-03-28 18:36:55
674,Gabriel Azevedo,58671943020,1953-05-07,4019.83,NORDESTE,2025-03-28 18:36:55
675,Eloá Camargo,5614739270,1990-09-21,19945.37,NORTE,2025-03-28 18:36:55
676,Srta. Luísa Souza,79625408347,1980-01-09,2941.68,NORTE,2025-03-28 18:36:55
677,Vinícius Farias,76804231562,1984-03-14,4108.85,SUL,2025-03-28 18:36:55
678,Luna Duarte,61509732802,1972-08-26,14179.96,SUDESTE,2025-03-28 18:36:55
679,Rael Freitas,84106359251,1949-09-23,16959.0,SUDESTE,2025-03-28 18:36:55
680,Bruna Novais,86743912069,1981-07-25,13435.71,CENTRO-OESTE,2025-03-28 18:36:55
681,Dra. Júlia Barros,94235816764,1958-02-20,17493.03,SUDESTE,2025-03-28 18:36:55
682,Melina Porto,12075389497,1993-11-03,1594.74,SUL,2025-03-28 18:36:55
683,Emilly Pacheco,61879543001,1991-09-22,18928.7,SUL,2025-03-28 18:36:55
684,Guilherme Gonçalves,45973026892,1946-09-05,13131.99,CENTRO-OESTE,2025-03-28 18:36:55
685,Dra. Rebeca Sales,90513846700,1951-08-28,6210.09,CENTRO-OESTE,2025-03-28 18:36:55
686,Dra. Ana Clara Fernandes,6398157230,1978-11-24,6927.09,NORDESTE,2025-03-28 18:36:55
687,Luiza Alves,94715238691,1955-04-25,17987.88,NORDESTE,2025-03-28 18:36:55
688,Sra. Mariana Rocha,37264190803,2003-11-14,5048.99,NORTE,2025-03-28 18:36:55
689,Gael Henrique Mendes,38527916428,1954-08-14,13381.67,SUDESTE,2025-03-28 18:36:55
690,João Vitor Rocha,50674183975,1980-12-25,11692.26,SUDESTE,2025-03-28 18:36:55
691,Maria Laura Barbosa,27153096434,2005-02-27,9990.99,SUDESTE,2025-03-28 18:36:55
692,Samuel Caldeira,49876012576,2006-09-14,4524.98,NORTE,2025-03-28 18:36:55
693,Maitê Da Rocha,79256108402,1976-07-05,2732.13,CENTRO-OESTE,2025-03-28 18:36:55
694,Oliver Da Costa,94180675366,1971-09-27,17050.88,SUDESTE,2025-03-28 18:36:55
695,Aylla Machado,52470683947,1999-12-22,1339.38,SUL,2025-03-28 18:36:55
696,Emanuelly Novais,59372806447,1965-06-23,3493.65,SUL,2025-03-28 18:36:55
697,Manuela Souza,14359260806,1999-08-24,18324.88,NORDESTE,2025-03-28 18:36:55
698,Maria Vitória Cavalcante,70581432690,1996-10-26,12716.36,NORTE,2025-03-28 18:36:55
699,Ana Júlia Cirino,80437169510,1971-02-16,1023.4,NORTE,2025-03-28 18:36:55
700,José Pedro Fernandes,47861305910,1949-11-22,12538.82,SUDESTE,2025-03-28 18:36:55
701,Alana Barros,9324678574,1977-05-29,9175.81,NORTE,2025-03-28 18:36:55
702,Eloah Farias,97051368230,1992-01-01,4055.68,SUL,2025-03-28 18:36:55
703,Ana Laura Azevedo,68074239500,1994-08-17,6110.87,CENTRO-OESTE,2025-03-28 18:36:55
704,Antony Pinto,72934851664,1945-09-17,19702.68,NORTE,2025-03-28 18:36:55
705,Isis Sampaio,9372618403,1975-01-07,1220.79,NORDESTE,2025-03-28 18:36:55
706,Vitória Duarte,78526913409,1961-08-18,13928.68,NORDESTE,2025-03-28 18:36:55
707,Mariane Andrade,95718230404,1949-02-26,10118.84,CENTRO-OESTE,2025-03-28 18:36:55
708,Emanuelly Moreira,1568427344,2001-04-24,14204.66,NORTE,2025-03-28 18:36:55
709,Enzo Gabriel Vieira,1785326490,1944-08-20,19100.32,NORTE,2025-03-28 18:36:55
710,Sr. João Gabriel Aragão,95307614810,1999-04-10,1752.76,CENTRO-OESTE,2025-03-28 18:36:55
711,Ana Sophia Camargo,6425793856,1946-07-14,2993.67,NORTE,2025-03-28 18:36:55
712,Marina Albuquerque,92643581709,1946-06-16,2953.06,SUDESTE,2025-03-28 18:36:55
713,Pietra Vargas,93704156884,1948-05-28,14346.83,NORDESTE,2025-03-28 18:36:55
714,Pedro Henrique Aparecida,70819463566,1995-05-06,15740.29,NORDESTE,2025-03-28 18:36:55
715,Srta. Hellena Pereira,30815267959,1998-04-04,7202.76,NORDESTE,2025-03-28 18:36:55
716,Sr. Thales Pereira,80725613408,1950-12-25,11150.6,NORTE,2025-03-28 18:36:55
717,Enzo Gabriel Da Mota,42098736169,1991-03-25,7661.91,NORTE,2025-03-28 18:36:55
718,Marcos Vinicius Brito,74156280390,1985-03-23,16665.77,NORDESTE,2025-03-28 18:36:55
719,Bruna Da Conceição,76123054880,1948-11-10,8541.54,NORDESTE,2025-03-28 18:36:55
720,Isabelly Fernandes,36705914270,1970-06-30,19571.86,NORDESTE,2025-03-28 18:36:55
721,Cecilia Freitas,60192543725,1946-05-11,14099.83,NORDESTE,2025-03-28 18:36:55
722,Sofia Sá,89402561749,1955-01-05,16607.37,NORDESTE,2025-03-28 18:36:55
723,Fernando Garcia,51728493609,1962-10-24,4182.17,NORTE,2025-03-28 18:36:55
724,Nicole Gonçalves,79126354837,1980-11-25,19079.45,SUL,2025-03-28 18:36:55
725,Mirella Farias,78592341655,1991-10-15,14423.04,NORTE,2025-03-28 18:36:55
726,Benjamin Da Cruz,19275063443,1988-03-10,18788.03,NORTE,2025-03-28 18:36:55
727,Dr. Nathan Castro,81269057359,1962-01-29,14472.15,NORDESTE,2025-03-28 18:36:55
728,Caleb Rios,64903187250,1970-07-27,12880.79,SUDESTE,2025-03-28 18:36:55
729,Sr. Kevin Da Luz,50132976480,1965-08-24,7449.55,CENTRO-OESTE,2025-03-28 18:36:55
730,Caleb Gonçalves,60874592356,1982-06-09,10203.57,CENTRO-OESTE,2025-03-28 18:36:55
731,Sr. Mathias Pacheco,38249501624,2005-07-09,18001.52,SUDESTE,2025-03-28 18:36:55
732,Bruna Moreira,24506873947,1945-12-30,12352.04,NORDESTE,2025-03-28 18:36:55
733,Luana Silveira,40758693265,1970-08-31,10137.17,NORTE,2025-03-28 18:36:55
734,Lara Novaes,45132709850,1955-02-28,4115.99,CENTRO-OESTE,2025-03-28 18:36:55
735,Kaique Mendes,72381459600,1944-04-15,14771.7,SUDESTE,2025-03-28 18:36:55
736,Luiz Gustavo Da Rocha,94253781004,1981-10-18,5694.96,SUL,2025-03-28 18:36:55
737,Maria Luiza Da Luz,48327916564,1974-07-26,10106.3,CENTRO-OESTE,2025-03-28 18:36:55
738,Gustavo Barros,16825490702,1976-09-09,5165.07,SUDESTE,2025-03-28 18:36:55
739,João Vitor Almeida,35942016780,1969-01-13,15141.3,SUL,2025-03-28 18:36:55
740,Isabelly Correia,75418936093,1967-02-21,16004.27,CENTRO-OESTE,2025-03-28 18:36:55
741,Laura Monteiro,82695730438,1975-11-26,4071.78,NORDESTE,2025-03-28 18:36:55
742,Vitor Barbosa,42156098794,1948-04-17,13412.0,SUL,2025-03-28 18:36:55
743,Mariana Leão,51908627395,1969-06-14,19930.34,NORTE,2025-03-28 18:36:55
744,Sr. Raul Araújo,63407258992,1990-02-28,10372.26,SUDESTE,2025-03-28 18:36:55
745,Srta. Maria Cecília Correia,43298175609,1951-06-08,4791.31,CENTRO-OESTE,2025-03-28 18:36:55
746,Dra. Ana Lívia Pires,40189356766,1963-06-26,5190.66,NORTE,2025-03-28 18:36:55
747,Gael Fernandes,19243867555,1991-02-18,16968.6,NORTE,2025-03-28 18:36:55
748,Ravi Silveira,60125384998,1949-10-13,17497.18,NORDESTE,2025-03-28 18:36:55
749,Lívia Guerra,16435978093,1990-11-27,15111.42,SUDESTE,2025-03-28 18:36:55
750,Sr. Guilherme Da Rocha,58126074949,1975-05-02,12946.53,SUDESTE,2025-03-28 18:36:55
751,Erick Barbosa,98572613455,1987-03-02,8049.74,SUDESTE,2025-03-28 18:36:55
752,Arthur Miguel Martins,3719452670,1982-01-08,10592.05,NORDESTE,2025-03-28 18:36:55
753,Kamilly Silveira,87436950274,1947-04-28,17473.6,NORTE,2025-03-28 18:36:55
754,Bárbara Almeida,4875361939,1994-10-21,9333.69,SUL,2025-03-28 18:36:55
755,Bernardo Fonseca,61435287991,1975-03-30,8514.79,SUDESTE,2025-03-28 18:36:55
756,Dr. João Miguel Nascimento,32410659870,1970-03-06,17595.04,NORDESTE,2025-03-28 18:36:55
757,Nicolas Moraes,79432016552,1961-07-01,16066.17,NORDESTE,2025-03-28 18:36:55
758,Isabelly Garcia,4679128313,1990-10-30,19850.53,NORDESTE,2025-03-28 18:36:55
759,Clara Câmara,94230685700,2004-03-02,18334.9,SUDESTE,2025-03-28 18:36:55
760,Srta. Nina Brito,59684032765,1987-05-19,8293.1,NORDESTE,2025-03-28 18:36:55
761,Luiz Miguel Da Luz,90628537492,1984-01-11,12999.64,NORTE,2025-03-28 18:36:55
762,Igor Moraes,53816724035,1983-09-12,3499.79,SUDESTE,2025-03-28 18:36:55
763,Leandro Silveira,71532496052,1961-08-24,18271.62,NORDESTE,2025-03-28 18:36:55
764,Vitor Sousa,5417629316,1958-10-04,5513.32,NORDESTE,2025-03-28 18:36:55
765,Davi Luiz Melo,46853702956,1986-02-27,4438.56,SUL,2025-03-28 18:36:55
766,Miguel Moura,91387250450,1999-09-19,2313.52,NORTE,2025-03-28 18:36:55
767,Srta. Mirella Abreu,68213740904,1969-08-08,5697.39,SUDESTE,2025-03-28 18:36:55
768,Maria Vieira,37952146025,1995-11-12,8695.4,NORTE,2025-03-28 18:36:55
769,Raul Silveira,30752496883,1966-04-19,13589.8,NORTE,2025-03-28 18:36:55
770,Vitor Hugo Casa Grande,87321409678,1957-05-17,8430.55,NORTE,2025-03-28 18:36:55
771,Ayla Caldeira,37189054260,1948-06-17,8581.87,CENTRO-OESTE,2025-03-28 18:36:55
772,Nicolas Da Mata,30142596752,1991-01-18,13478.0,NORTE,2025-03-28 18:36:55
773,João Vitor Mendes,43578290114,1986-03-13,15695.99,SUDESTE,2025-03-28 18:36:55
774,Camila Novaes,92061543898,1979-01-08,19426.6,CENTRO-OESTE,2025-03-28 18:36:55
775,Enzo Gabriel Pacheco,95628703400,1974-03-19,17790.48,NORDESTE,2025-03-28 18:36:55
776,Pedro Lucas Fernandes,26903157425,1949-08-03,9526.77,SUDESTE,2025-03-28 18:36:55
777,Matheus Rezende,75014683975,1968-01-11,16748.78,NORTE,2025-03-28 18:36:55
778,Laura Porto,24639718004,1953-05-31,9539.24,CENTRO-OESTE,2025-03-28 18:36:55
779,Mariana Barbosa,51072438941,1969-04-16,19023.08,NORTE,2025-03-28 18:36:55
780,Rafaela Abreu,67059134280,2001-03-14,4173.8,SUDESTE,2025-03-28 18:36:55
781,Maria Clara Aparecida,97528061476,1981-02-28,8207.81,CENTRO-OESTE,2025-03-28 18:36:55
782,Sr. Paulo Campos,13789645001,1974-06-03,14991.64,SUL,2025-03-28 18:36:55
783,Hadassa Pacheco,98316205777,1978-01-11,11136.73,NORTE,2025-03-28 18:36:55
784,Luiza Machado,65289431764,1962-05-31,17039.24,SUDESTE,2025-03-28 18:36:55
785,Ian Da Mata,62847359010,1992-01-10,9481.0,SUDESTE,2025-03-28 18:36:55
786,Ana Laura Porto,34782965010,1982-06-06,11258.21,SUDESTE,2025-03-28 18:36:55
787,Raul Castro,6142593805,1977-01-22,6125.24,NORDESTE,2025-03-28 18:36:55
788,Dra. Raquel Santos,75124390832,1965-10-16,3336.45,SUL,2025-03-28 18:36:55
789,Carlos Eduardo Melo,98671402576,1985-07-02,18795.51,SUL,2025-03-28 18:36:55
790,Emanuel Costa,8123756968,1973-03-11,13160.06,CENTRO-OESTE,2025-03-28 18:36:55
791,Aurora Gomes,34982715041,1990-06-12,9591.78,SUL,2025-03-28 18:36:55
792,Srta. Lavínia Martins,26153790895,1951-10-01,2682.56,NORTE,2025-03-28 18:36:55
793,Dr. Otávio Pires,82456109767,1956-03-05,10637.46,SUDESTE,2025-03-28 18:36:55
794,Calebe Farias,54071269316,1969-11-02,3818.52,SUL,2025-03-28 18:36:55
795,Dr. Ian Gonçalves,94836720150,1959-02-18,10118.04,CENTRO-OESTE,2025-03-28 18:36:55
796,Ravy Peixoto,19867354001,1979-06-04,1093.86,NORDESTE,2025-03-28 18:36:55
797,Nathan Nascimento,8429536710,1973-02-17,7139.48,SUL,2025-03-28 18:36:55
798,Davi Lucas Ramos,71205836977,1951-02-01,17490.45,CENTRO-OESTE,2025-03-28 18:36:55
799,Ana Liz Camargo,5143972841,1956-10-26,10288.09,SUDESTE,2025-03-28 18:36:55
800,Maria Laura Ramos,73619802440,1982-12-02,11112.65,SUL,2025-03-28 18:36:55
801,Marina Siqueira,74358029647,1986-08-02,3727.3,NORDESTE,2025-03-28 18:36:55
802,Marcelo Pires,71385042680,1999-06-15,4835.22,NORDESTE,2025-03-28 18:36:55
803,Sr. Davi Miguel Da Costa,87613042553,1992-10-17,4578.63,SUL,2025-03-28 18:36:55
804,Maria Alice Da Cunha,4638529747,2004-09-16,9431.25,SUL,2025-03-28 18:36:55
805,Lorena Souza,61245378937,1972-04-07,19303.59,NORDESTE,2025-03-28 18:36:55
806,Melina Das Neves,41286307996,1992-05-23,13571.01,NORDESTE,2025-03-28 18:36:55
807,Maria Fernanda Alves,80126495351,1963-06-30,8111.64,NORDESTE,2025-03-28 18:36:55
808,Marcela Viana,4671893584,1956-05-18,5638.8,NORDESTE,2025-03-28 18:36:55
809,Kevin Correia,84293157646,1994-02-03,17509.19,NORTE,2025-03-28 18:36:55
810,Sra. Maria Alice Porto,39175286068,1999-01-17,1577.35,NORTE,2025-03-28 18:36:55
811,Maria Luísa Vasconcelos,58691342773,1985-01-09,14101.01,NORTE,2025-03-28 18:36:55
812,Lorena Montenegro,67048213922,1946-09-02,12411.58,SUL,2025-03-28 18:36:55
813,Bárbara Aparecida,70246851902,1968-10-07,13672.46,NORTE,2025-03-28 18:36:55
814,Dr. Thomas Araújo,6215348970,1961-06-29,3025.27,SUDESTE,2025-03-28 18:36:55
815,Bruna Silveira,75461309801,2002-02-03,4026.46,NORTE,2025-03-28 18:36:55
816,Eloah Cavalcante,7296185449,1945-11-26,17462.33,NORTE,2025-03-28 18:36:55
817,Ravi Lucca Nogueira,3951247606,1979-01-05,17544.32,NORTE,2025-03-28 18:36:55
818,Srta. Maria Alice Rocha,80749523638,1994-04-23,2719.15,NORTE,2025-03-28 18:36:55
819,Luiza Leão,91423506898,1974-06-24,3073.08,NORDESTE,2025-03-28 18:36:55
820,Emanuel Barbosa,92370615443,2006-08-26,8678.67,SUDESTE,2025-03-28 18:36:55
821,Dr. Luiz Miguel Sales,87169024322,1950-10-17,13684.27,NORDESTE,2025-03-28 18:36:55
822,Isaque Garcia,49168257058,1975-12-26,15483.42,NORTE,2025-03-28 18:36:55
823,Bruno Aragão,46329158746,1959-05-30,7026.72,SUL,2025-03-28 18:36:55
824,Anthony Gabriel Barros,38604975101,1951-02-03,16538.85,NORTE,2025-03-28 18:36:55
825,Maria Júlia Da Costa,12530468915,1969-12-18,7239.24,NORTE,2025-03-28 18:36:55
826,Emilly Costa,16534079801,2001-12-04,7962.77,SUL,2025-03-28 18:36:55
827,Letícia Barros,27613948528,1956-08-11,8227.97,SUL,2025-03-28 18:36:55
828,Raquel Lima,8574163910,1984-07-15,9525.18,NORTE,2025-03-28 18:36:55
829,Joana Rezende,45803721662,1994-08-22,11368.05,CENTRO-OESTE,2025-03-28 18:36:55
830,Josué Mendonça,25048713923,1949-08-07,5318.12,NORDESTE,2025-03-28 18:36:55
831,Bento Siqueira,17620583912,2001-04-14,12154.17,NORDESTE,2025-03-28 18:36:55
832,Diogo Da Mota,56194307234,1944-09-29,15427.54,NORTE,2025-03-28 18:36:55
833,Ana Beatriz Almeida,91087465320,1955-11-26,8215.93,NORDESTE,2025-03-28 18:36:55
834,Breno Da Paz,7462513862,1966-12-16,19078.09,NORDESTE,2025-03-28 18:36:55
835,Dr. Rafael Viana,7135296443,1975-07-02,10104.46,SUL,2025-03-28 18:36:55
836,Catarina Siqueira,28173604940,1999-07-06,16461.56,NORTE,2025-03-28 18:36:55
837,Mariane Garcia,69425087300,2004-09-18,8223.72,NORDESTE,2025-03-28 18:36:55
838,Stephany Vargas,53849107639,1998-09-07,11005.85,SUDESTE,2025-03-28 18:36:55
839,Lorenzo Castro,52068374153,1950-06-16,10057.21,CENTRO-OESTE,2025-03-28 18:36:55
840,Dra. Ana Júlia Vasconcelos,76093218503,1990-04-05,15532.78,NORDESTE,2025-03-28 18:36:55
841,Lucas Marques,27495360143,1971-05-19,14594.33,CENTRO-OESTE,2025-03-28 18:36:55
842,Maria Julia Albuquerque,80532741617,1946-11-03,1346.42,CENTRO-OESTE,2025-03-28 18:36:55
843,Bianca Silva,85739210488,1981-08-24,1143.69,SUL,2025-03-28 18:36:55
844,Luara Rezende,63201847526,1974-01-01,18062.58,NORTE,2025-03-28 18:36:55
845,Alexia Melo,79342586074,1953-12-12,13439.17,CENTRO-OESTE,2025-03-28 18:36:55
846,Maria Cecília Sampaio,58493260738,1978-09-06,2145.08,SUL,2025-03-28 18:36:55
847,Mariah Campos,35028419779,1967-12-04,10104.48,CENTRO-OESTE,2025-03-28 18:36:55
848,Cecília Da Mata,84970362122,1997-03-14,2927.0,SUL,2025-03-28 18:36:55
849,João Guilherme Machado,79851034657,1972-05-21,12729.68,SUL,2025-03-28 18:36:55
